code,name,score,net_income_positive,roa_increasing,roa_current,roa_previous,debt_ratio_decreasing,debt_ratio_current,debt_ratio_previous,shares_not_increasing,shares_current,shares_previous,operating_margin_increasing,operating_margin_current,operating_margin_previous,asset_turnover_increasing,asset_turnover_current,asset_turnover_previous
130580,나이스디앤비,3,True,False,9.25,11.0,True,17.82,18.96,True,15400.0,15400.0,False,17.03,17.61,False,0.68,0.72
319660,피에스케이,3,True,False,11.55,13.89,True,16.36,17.14,True,28967.0,28967.0,False,19.47,21.08,False,0.69,0.7
161390,한국타이어앤테크놀로지,3,True,False,4.0,7.14,False,48.24,29.37,True,123875.0,123875.0,False,7.31,18.72,True,0.86,0.59
256840,한국비엔씨,3,True,False,4.98,11.05,False,11.46,9.27,True,67912.0,67912.0,True,12.0,7.41,False,0.33,0.34
251120,바이오에프디엔씨,3,True,False,6.69,8.92,True,6.24,6.69,True,8696.0,8696.0,False,30.43,32.05,False,0.24,0.25
263920,휴엠앤씨,3,True,False,5.48,18.73,False,29.03,26.36,True,9809.0,9809.0,True,10.38,9.92,False,0.76,0.88
344860,이노진,3,True,False,5.14,8.14,True,5.14,6.98,True,12030.0,12030.0,False,6.74,11.88,False,0.51,0.59
100700,세운메디칼,3,True,False,8.04,10.57,True,4.97,6.07,True,43800.0,43800.0,False,18.94,24.78,False,0.38,0.47
108230,톱텍,3,True,False,5.29,6.18,True,32.78,49.5,True,38023.0,38023.0,False,2.64,11.47,False,0.77,0.77
237750,피앤씨테크,3,True,False,2.26,3.83,False,30.22,23.7,True,6497.0,6497.0,False,5.19,13.04,True,0.36,0.22
306200,세아제강,3,True,False,2.61,7.52,True,38.51,39.0,True,2836.0,2836.0,False,4.73,11.21,False,0.84,0.99
310200,애니플러스,3,True,True,7.83,7.04,False,52.67,51.53,False,45521.0,45187.0,False,18.55,19.16,True,0.53,0.51
408920,메쎄이상,3,True,False,13.26,16.0,True,16.9,17.54,True,43232.0,43232.0,False,21.13,25.48,False,0.77,0.8
148930,에이치와이티씨,3,True,False,3.62,7.83,True,14.62,15.94,True,10175.0,10175.0,False,1.24,8.87,False,0.45,0.57
418470,KT밀리의서재,3,True,False,13.04,18.42,True,20.18,26.68,False,8499.0,8388.0,False,15.15,18.37,True,0.82,0.72
192080,더블유게임즈,3,True,False,10.27,14.78,False,7.8,5.46,True,21496.0,21496.0,False,31.85,39.26,True,0.4,0.38
241560,두산밥캣,3,True,False,3.62,4.69,False,42.73,42.59,True,100249.0,100249.0,False,8.18,10.19,True,0.72,0.71
263770,유에스티,3,True,False,6.04,11.63,True,10.0,21.77,True,23700.0,23700.0,False,9.22,14.23,False,0.82,0.99
145020,휴젤,3,True,False,15.22,15.23,True,9.39,10.5,False,12604.0,12014.0,True,48.83,44.56,False,0.39,0.4
195870,해성디에스,3,True,False,3.01,7.39,False,30.76,29.95,True,17000.0,17000.0,False,5.74,9.44,True,0.79,0.76
129260,인터지스,3,True,False,3.12,3.27,False,38.66,38.44,True,29748.0,29748.0,False,3.41,3.76,True,1.49,1.43
335890,비올,3,True,False,33.23,33.8,True,9.38,10.64,False,58419.0,58333.0,True,62.03,52.47,False,0.59,0.67
126720,수산인더스트리,3,True,False,6.32,8.06,True,16.9,17.29,True,14286.0,14286.0,False,13.73,15.46,False,0.51,0.54
234300,에스트래픽,3,True,False,3.17,8.95,True,47.99,49.46,False,27810.0,27532.0,False,5.98,11.82,True,1.0,0.79
108320,LX세미콘,3,True,False,6.43,8.7,True,24.44,28.02,True,16264.0,16264.0,False,6.97,8.96,False,1.17,1.24
264900,크라운제과,3,True,False,4.79,6.94,True,38.67,39.52,True,12524.0,12524.0,False,4.79,6.53,False,1.25,1.28
101360,에코앤드림,3,True,True,3.33,-6.61,False,45.37,34.63,False,17786.0,14460.0,True,0.48,-5.83,False,0.26,0.33
290270,휴네시온,3,True,False,6.98,13.16,True,13.96,16.11,True,9608.0,9608.0,False,8.67,13.02,False,0.7,0.71
232680,라온테크,3,True,True,8.47,4.96,False,47.39,39.22,False,12534.0,12504.0,False,5.08,5.8,True,0.8,0.74
332570,PS일렉트로닉스,3,True,True,7.27,-4.68,False,46.87,45.26,False,42234.0,39439.0,False,7.36,8.85,True,1.08,0.74
203650,드림시큐리티,3,True,False,2.25,5.52,True,72.47,73.74,True,50606.0,50606.0,False,9.52,14.31,False,0.5,0.57
448900,한국피아이엠,3,True,True,3.66,1.54,True,42.88,59.92,False,5081.0,3861.0,False,9.63,11.32,False,0.49,0.53
145720,덴티움,3,True,False,5.64,8.09,True,36.2,38.11,True,11069.0,11069.0,False,21.01,24.15,False,0.39,0.46
439090,마녀공장,3,True,True,12.66,11.0,False,12.12,7.96,True,16378.0,16378.0,False,14.54,15.14,False,0.99,1.0
189980,흥국에프엔비,3,True,False,2.35,4.1,False,56.08,53.44,True,40138.0,40138.0,True,10.43,10.19,False,0.46,0.48
460940,피앤에스로보틱스,3,True,False,5.57,15.22,True,3.39,16.3,False,6472.0,5081.0,True,22.54,21.67,False,0.17,0.65
267980,매일유업,3,True,False,4.43,5.66,True,43.94,44.48,True,7844.0,7844.0,False,3.88,4.05,False,1.76,1.83
239890,피엔에이치테크,3,True,False,4.77,7.88,True,26.79,29.82,True,9936.0,9936.0,False,7.44,16.17,False,0.47,0.57
214320,이노션,3,True,False,3.81,4.28,False,62.03,61.99,True,40000.0,40000.0,True,7.47,7.34,False,0.76,0.78
147830,제룡산업,3,True,False,7.35,8.96,False,6.87,6.5,True,20000.0,20000.0,True,13.99,13.69,False,0.35,0.5
196170,알테오젠,3,True,False,14.62,14.84,False,41.62,32.98,False,53319.0,53012.0,True,54.08,24.68,True,0.32,0.25
155660,DSR,3,True,False,3.99,5.12,True,35.55,36.48,True,16000.0,16000.0,False,5.1,8.35,False,0.82,0.85
271560,오리온,3,True,False,9.15,12.38,True,15.41,17.05,True,39536.0,39536.0,False,16.77,17.51,False,0.72,0.72
206640,바디텍메드,3,True,False,10.68,11.72,True,12.41,13.38,True,23487.0,23487.0,False,18.96,21.24,False,0.54,0.59
248070,솔루엠,3,True,False,3.12,3.84,True,55.75,55.81,True,50006.0,50006.0,False,3.15,4.33,False,1.56,1.62
264850,이랜시스,3,True,False,7.65,8.2,True,20.49,23.11,False,30295.0,29850.0,True,8.24,7.89,False,1.09,1.12
210540,디와이파워,3,True,False,6.2,8.17,True,16.98,21.62,True,11042.0,11042.0,False,6.63,8.44,False,1.09,1.28
377450,리파인,3,True,False,11.34,12.55,True,6.17,8.27,True,17330.0,17330.0,False,30.24,33.98,False,0.37,0.38
357550,석경에이티,3,True,True,8.74,8.71,False,19.11,10.45,True,5455.0,5455.0,False,14.49,28.69,False,0.28,0.3
340440,세림B&G,3,True,False,4.82,7.82,True,28.72,31.89,True,28378.0,28378.0,False,5.6,7.39,False,1.16,1.2
130660,한전산업,3,True,False,5.27,7.61,True,47.45,49.21,True,32600.0,32600.0,False,4.38,7.16,False,1.67,1.78
126600,BGF에코머티리얼즈,3,True,True,2.17,-1.72,False,30.94,23.44,False,62767.0,54033.0,False,3.84,6.02,True,0.51,0.5
143160,아이디스,3,True,False,2.85,5.7,False,24.73,24.21,True,10716.0,10716.0,False,5.13,8.12,True,0.69,0.63
115440,우리넷,3,True,False,5.3,14.64,True,31.13,32.46,True,10754.0,10754.0,False,7.58,15.27,False,0.73,0.95
111710,남화산업,3,True,False,5.45,9.17,True,6.8,6.89,True,20588.0,20588.0,False,38.65,47.77,False,0.1,0.13
372910,한컴라이프케어,3,True,False,1.87,3.68,False,59.23,31.79,True,27674.0,27674.0,True,10.11,7.16,False,0.35,0.53
264450,유비쿼스,3,True,False,10.51,12.68,True,12.83,19.15,True,14918.0,15369.0,False,11.95,19.29,False,0.51,0.74
124560,태웅로직스,3,True,False,5.87,6.53,False,52.47,45.92,True,38417.0,38417.0,False,3.91,4.67,True,1.95,1.85
244880,나눔테크,3,True,False,11.63,15.61,True,7.36,10.97,True,5020.0,5020.0,False,17.39,22.73,False,0.62,0.74
105330,케이엔더블유,3,True,True,1.64,1.38,False,38.29,17.59,True,16060.0,16060.0,False,-2.93,5.45,False,0.38,0.63
140070,서플러스글로벌,3,True,False,1.08,1.63,False,57.33,45.06,True,36988.0,36988.0,False,5.64,7.83,True,0.56,0.48
391710,코닉오토메이션,3,True,False,2.55,5.4,True,33.42,38.73,False,42065.0,41503.0,False,0.0,6.59,True,1.42,0.64
119500,포메탈,3,True,False,2.57,2.9,True,19.61,24.89,True,11847.0,11847.0,False,2.3,2.95,False,1.05,1.09
318010,팜스빌,3,True,False,2.38,4.63,True,3.73,10.24,True,7929.0,7929.0,False,-1.8,7.48,False,0.25,0.3
189690,포시에스,3,True,False,5.58,5.99,False,6.82,5.48,True,27322.0,27322.0,False,13.37,14.38,True,0.41,0.4
125210,아모그린텍,3,True,False,1.2,7.54,True,59.51,60.12,True,16497.0,16497.0,False,3.5,8.33,False,0.74,0.86
187870,디바이스,3,True,False,3.83,3.94,False,29.48,24.15,True,7037.0,7037.0,True,8.9,7.52,False,0.23,0.31
108670,LX하우시스,3,True,False,1.29,1.88,True,60.77,63.05,True,8968.0,8968.0,False,2.0,2.73,False,1.45,1.52
202960,판도라티비,3,True,False,8.77,20.98,True,27.19,28.78,True,11916.0,11916.0,False,7.78,25.79,False,0.73,0.78
475150,SK이터닉스,3,True,True,3.19,3.06,False,74.21,66.93,,,,True,12.99,11.32,False,0.34,0.45
194370,제이에스코퍼레이션,3,True,False,4.47,5.58,True,69.5,72.28,False,27359.0,26671.0,False,10.43,10.85,True,0.68,0.61
383220,F&F,3,True,False,14.03,15.57,True,25.5,31.0,True,38307.0,38307.0,False,23.6,23.77,False,0.77,0.83
121800,비덴트,3,True,True,9.07,-3.99,False,13.85,12.3,True,77202.0,77202.0,False,-115.62,-99.0,False,0.01,0.02
145270,케이탑리츠,3,True,False,2.59,5.54,True,49.51,51.71,True,48061.0,48061.0,False,65.29,76.21,False,0.06,0.13
126700,하이비젼시스템,3,True,False,11.05,13.79,True,20.81,26.48,True,14942.0,14942.0,False,9.94,16.88,False,0.85,0.97
337930,젝시믹스,3,True,True,12.1,9.17,False,33.7,30.2,False,29312.0,29267.0,True,9.17,7.82,False,1.57,1.75
333430,일승,3,True,False,5.63,7.36,False,33.59,31.93,True,30727.0,30727.0,True,13.32,10.0,False,0.45,0.51
284740,쿠쿠홈시스,3,True,False,9.85,10.66,False,24.24,20.98,True,22437.0,22437.0,True,15.59,15.18,False,0.77,0.84
169670,코스텍시스템,3,True,True,1.23,-0.0,False,63.95,56.88,True,2868.0,2868.0,False,0.42,1.49,False,0.59,0.82
440320,오픈놀,3,True,False,1.9,3.07,False,45.24,17.54,True,9805.0,9805.0,False,0.2,5.18,True,0.6,0.55
131090,시큐브,3,True,False,6.19,11.86,True,5.36,8.38,True,8520.0,8800.0,False,28.1,31.25,False,0.25,0.29
272550,삼양패키징,3,True,False,3.06,3.96,False,43.11,41.67,True,15789.0,15789.0,False,7.54,7.71,True,0.67,0.66
462520,조선내화,3,True,False,1.15,5.5,False,58.05,49.59,True,11855.0,11855.0,False,4.0,11.42,True,0.87,0.64
425040,티이엠씨,3,True,False,4.05,5.27,True,33.69,38.36,False,21316.0,21252.0,False,6.35,10.51,True,0.74,0.46
382840,원준,3,True,False,1.5,2.79,False,51.62,40.55,True,15272.0,15272.0,True,8.27,3.35,False,0.61,0.68
183190,아세아시멘트,3,True,False,3.08,3.65,True,47.63,49.6,True,37836.0,38958.0,False,11.06,12.68,False,0.48,0.51
120240,대정화금,3,True,False,4.8,6.62,True,14.39,15.13,True,7190.0,7190.0,False,9.21,11.79,False,0.46,0.48
461300,아이스크림미디어,3,True,False,13.95,26.38,True,17.77,26.99,False,13078.0,10603.0,True,30.29,27.62,False,0.68,1.08
225570,넥슨게임즈,3,True,True,6.44,3.08,False,35.82,28.35,False,65860.0,65795.0,True,15.11,6.21,False,0.53,0.53
352090,스톰테크,3,True,True,11.55,10.13,False,28.15,15.41,True,26873.0,26873.0,False,18.54,21.2,False,0.54,0.57
100030,인지소프트,3,True,False,4.2,8.5,True,15.35,16.06,True,3284.0,3284.0,False,5.82,15.7,False,0.31,0.38
173130,오파스넷,3,True,False,6.95,8.33,True,60.39,62.94,True,13046.0,13046.0,False,5.55,6.22,False,1.4,1.79
365330,에스와이스틸텍,3,True,False,7.62,13.52,True,37.38,42.18,True,37001.0,37001.0,False,6.92,12.19,False,1.46,1.5
352700,씨앤투스,3,True,False,1.18,1.93,False,5.06,5.02,True,27277.0,27277.0,True,1.92,-0.9,False,0.43,0.46
120110,코오롱인더,3,True,False,1.09,1.53,False,49.06,47.94,True,27519.0,27519.0,False,2.82,3.28,True,0.68,0.67
221980,케이디켐,3,True,False,4.09,4.29,False,23.5,19.37,True,4035.0,4035.0,True,12.02,10.66,False,0.47,0.48
272290,이녹스첨단소재,3,True,False,7.63,8.49,True,41.87,43.27,False,20228.0,20202.0,True,21.48,20.53,False,0.47,0.51
340570,티앤엘,3,True,False,18.95,23.54,True,11.6,12.99,True,8128.0,8128.0,False,30.47,32.59,False,0.77,0.89
294570,쿠콘,3,True,True,6.01,3.47,False,44.16,38.27,True,10255.0,10255.0,False,22.74,24.27,False,0.28,0.33
185750,종근당,3,True,False,4.66,7.64,False,39.66,38.55,True,13803.0,13803.0,False,4.44,6.27,True,1.19,1.09
191420,테고사이언스,3,True,True,6.29,-4.7,False,5.33,5.32,True,8109.0,8109.0,False,-32.35,-15.38,False,0.13,0.16
452160,제이엔비,3,True,True,3.05,-4.18,True,41.83,42.14,False,9618.0,9214.0,False,21.25,21.57,False,0.24,0.26
192390,윈하이텍,3,True,True,5.51,4.44,True,45.51,52.39,False,11032.0,10925.0,False,9.8,11.96,False,0.79,1.05
131030,옵투스제약,3,True,False,6.19,7.22,False,13.69,10.03,True,16153.0,16153.0,False,10.5,11.33,True,0.49,0.48
139670,키네마스터,3,True,True,18.11,13.27,True,9.47,15.31,False,14119.0,13981.0,False,4.51,11.31,False,0.55,0.86
208370,셀바스헬스케어,3,True,False,4.56,7.8,True,9.12,9.9,False,25741.0,25681.0,False,10.41,11.07,True,0.45,0.45
416180,신성에스티,3,True,False,4.83,4.92,True,28.19,29.02,True,9040.0,9040.0,False,5.63,6.93,False,0.83,0.88
290120,DH오토리드,3,True,True,0.83,-3.66,False,64.81,58.52,True,15515.0,15515.0,False,6.1,6.71,False,0.98,1.15
272450,진에어,3,True,False,7.8,14.06,True,81.16,84.98,True,52200.0,52200.0,False,11.16,14.27,False,1.19,1.34
200880,서연이화,3,True,False,5.22,6.96,True,60.68,60.74,True,27028.0,27028.0,False,3.82,5.4,False,1.37,1.52
232140,와이씨,3,True,False,2.24,2.69,False,27.49,23.84,True,82045.0,82045.0,True,5.02,3.37,False,0.37,0.53
104700,한국철강,3,True,False,2.61,7.01,True,9.87,12.41,True,36450.0,42450.0,False,0.3,9.57,False,0.67,0.93
170790,파이오링크,3,True,False,5.76,11.37,True,11.73,13.52,True,6856.0,6856.0,False,4.46,15.25,False,0.62,0.63
242040,나무기술,2,False,False,-5.66,-3.45,False,58.81,55.96,True,34606.0,34606.0,False,-2.41,-0.88,True,0.94,0.89
469750,아이비젼웍스,2,False,False,-9.35,7.78,True,27.03,48.13,False,33936.0,33861.0,False,6.82,12.07,True,0.72,0.67
475400,씨메스,2,False,False,-19.47,-16.67,False,9.21,8.27,False,11608.0,9059.0,True,-127.12,-207.25,True,0.18,0.09
106240,파인테크닉스,2,False,False,-4.97,-3.51,False,42.55,39.82,True,15923.0,15923.0,False,-2.94,2.01,True,0.39,0.35
460470,아이빔테크놀로지,2,False,True,-11.46,-30.3,True,10.32,22.42,False,15084.0,12665.0,False,-119.44,-64.44,False,0.1,0.27
105760,포스뱅크,2,True,False,6.12,12.14,True,16.42,35.11,False,9463.0,7810.0,False,3.89,10.59,False,0.87,1.28
455900,엔젤로보틱스,2,False,True,-22.78,-43.19,True,7.97,59.15,False,14991.0,12367.0,False,-257.14,-127.45,False,0.1,0.24
340360,다보링크,2,False,False,-19.93,-4.86,False,60.14,54.59,True,43388.0,43388.0,False,-2.58,-1.19,True,2.35,2.04
307870,비투엔,2,False,True,-12.17,-41.96,True,39.86,41.61,False,50806.0,33814.0,False,-10.36,-7.5,False,0.44,1.12
321820,아티스트컴퍼니,2,False,False,-14.83,-8.5,False,55.7,54.25,False,13367.0,13366.0,True,-14.55,-15.49,True,0.4,0.35
282880,코윈테크,2,True,False,0.91,2.51,False,56.38,35.93,False,11469.0,11304.0,True,3.93,1.47,False,0.34,0.56
114630,폴라리스우노,2,True,False,4.39,5.93,True,12.65,20.53,False,77758.0,63720.0,False,2.87,7.04,False,0.58,0.61
110790,크리스에프앤씨,2,False,False,-3.81,3.36,True,45.65,46.19,True,23431.0,23431.0,False,3.65,12.56,False,0.5,0.53
236810,엔비티,2,False,False,-9.54,-3.99,False,63.44,57.45,True,16975.0,16975.0,False,-3.14,-1.78,True,1.52,1.42
383310,에코프로에이치엔,2,True,False,4.61,14.84,True,36.51,51.02,False,20975.0,15806.0,False,10.32,18.26,False,0.5,1.01
140670,알에스오토메이션,2,False,False,-14.44,-7.61,False,57.46,52.07,True,9303.0,9303.0,False,-4.82,-3.69,True,1.22,1.09
359090,씨엔알리서치,2,True,False,3.97,7.2,True,44.98,45.5,False,56726.0,54852.0,False,6.03,11.25,False,0.7,0.71
100120,뷰웍스,2,True,False,4.74,6.53,False,31.05,26.66,True,10002.0,10002.0,False,9.9,10.0,False,0.69,0.69
162300,신스틸,2,True,False,2.83,3.46,False,64.69,61.41,True,41471.0,41471.0,False,2.72,4.05,False,1.68,1.75
417860,오브젠,2,False,True,-11.19,-28.42,False,66.1,56.84,False,4431.0,3905.0,True,-27.63,-34.12,False,0.52,0.89
118990,모트렉스,2,True,False,2.07,5.95,False,70.83,61.31,True,24862.0,24862.0,False,7.43,10.02,False,0.63,1.0
169330,엠브레인,2,False,False,-2.37,3.85,False,39.78,38.54,True,18257.0,18257.0,False,-2.31,3.17,True,1.21,1.09
432430,와이랩,2,False,False,-17.56,-13.17,True,27.17,30.67,False,16440.0,16015.0,False,-40.0,-28.35,True,0.46,0.42
243070,휴온스,2,True,False,4.8,9.38,False,42.17,38.51,True,11980.0,11980.0,False,6.73,10.14,False,0.97,1.03
176590,코나솔,2,False,False,-7.37,-6.67,False,70.54,61.19,True,5823.0,5823.0,False,-17.46,-14.94,True,0.42,0.41
353590,오토앤,2,False,False,-9.7,-1.69,False,58.2,55.67,True,12876.0,12876.0,False,-5.77,-4.64,True,1.01,0.93
238200,비피도,2,False,False,-8.82,1.53,True,23.69,27.89,True,8180.0,8180.0,False,-36.29,-1.61,False,0.2,0.26
271980,제일약품,2,False,False,-5.73,1.07,True,58.28,67.78,True,14705.0,14705.0,False,-2.68,1.2,False,1.34,1.49
216050,인크로스,2,True,False,3.42,5.91,False,57.7,46.37,True,12843.0,12843.0,False,20.49,26.92,False,0.17,0.22
226330,신테카바이오,2,False,True,-16.48,-21.55,False,43.02,41.02,False,15258.0,15230.0,False,-14300.0,-12300.0,True,0.0,0.0
215600,신라젠,2,False,True,-17.79,-26.6,True,11.54,25.29,False,137367.0,108292.0,False,-687.18,-546.15,False,0.03,0.05
315640,딥노이드,2,False,False,-28.44,-19.48,False,40.31,20.93,False,22421.0,22124.0,True,-93.52,-352.63,True,0.34,0.06
101000,KS인더스트리,2,False,False,-7.75,8.49,True,44.07,63.99,False,30647.0,18779.0,True,-2.83,-4.98,False,0.38,0.55
145170,노브랜드,2,False,False,-4.32,0.29,True,60.85,64.14,False,16908.0,12285.0,True,3.22,2.29,False,1.39,1.68
217730,강스템바이오텍,2,False,True,-14.29,-28.54,True,22.86,45.14,False,63283.0,63152.0,False,-192.21,-179.53,False,0.14,0.16
464280,티디에스팜,2,True,False,7.52,13.82,True,21.75,32.35,False,5530.0,5000.0,False,13.45,16.67,False,0.56,0.88
330860,네패스아크,2,False,False,-9.19,-7.66,False,47.05,42.94,True,12184.0,12184.0,False,-2.18,0.57,True,0.38,0.31
228850,레이언스,2,True,False,0.91,2.86,False,10.22,9.1,True,16591.0,16591.0,False,1.03,5.25,False,0.44,0.47
207760,미스터블루,2,False,False,-17.6,-9.72,True,38.15,51.65,False,83080.0,74774.0,False,-19.35,0.94,True,0.74,0.64
317690,퀀타매트릭스,2,False,True,-75.37,-95.15,False,75.75,19.82,False,16542.0,16537.0,True,-644.0,-722.58,False,0.09,0.14
322780,코퍼스코리아,2,False,False,-28.95,2.35,False,62.86,58.19,True,37933.0,37933.0,False,-70.33,4.99,True,0.48,0.32
217820,원익피앤이,2,False,False,-13.27,-0.69,False,83.43,73.3,True,47455.0,47455.0,False,-16.53,0.95,True,0.61,0.59
263050,유틸렉스,2,False,False,-44.36,-38.93,False,36.09,13.07,False,36835.0,36763.0,True,-278.95,-29800.0,True,0.14,0.0
200470,에이팩트,2,False,False,-31.2,-7.97,False,66.03,53.17,True,42362.0,42362.0,False,-24.8,-24.44,True,0.53,0.45
340930,유일에너테크,2,False,False,-17.0,-7.56,False,75.47,60.0,True,34204.0,34204.0,False,-27.97,-26.23,True,0.35,0.22
304840,피플바이오,2,False,True,-45.02,-63.04,False,71.96,28.62,False,21228.0,21089.0,True,-310.81,-337.78,False,0.14,0.16
279060,이노벡스,2,False,True,-18.12,-21.59,False,118.12,98.86,True,9075.0,9075.0,False,-43.55,-19.79,False,0.42,1.09
377220,프롬바이오,2,False,False,-32.27,-11.91,False,39.53,22.79,True,28310.0,28310.0,False,-36.16,-23.09,True,0.83,0.68
336680,탑런토탈솔루션,2,True,False,4.4,6.04,True,59.29,74.85,False,39146.0,28992.0,False,5.0,5.78,False,1.15,1.37
267790,배럴,2,True,False,6.64,10.09,False,41.57,41.25,True,7889.0,7889.0,False,14.13,14.6,False,0.86,0.86
122450,KX,2,True,False,4.51,10.99,False,53.54,50.05,True,45336.0,45336.0,False,13.5,14.78,False,0.42,0.46
115610,이미지스,2,False,False,-25.69,-20.63,True,66.67,72.2,False,17318.0,16559.0,False,-40.0,-14.29,True,0.9,0.72
247660,나노씨엠에스,2,False,False,-28.12,-10.82,False,38.34,29.29,True,4344.0,4344.0,False,-189.36,-69.57,True,0.15,0.12
900260,로스웰,2,True,False,1.7,3.6,False,75.05,49.17,True,36031.0,36031.0,False,3.83,4.0,False,0.5,0.87
288330,파라택시스코리아,2,False,True,-59.4,-124.27,True,17.61,39.47,False,50412.0,33608.0,,,,False,0.0,0.0
187660,현대ADM,2,False,False,-71.23,-7.69,False,76.84,38.69,True,42989.0,42989.0,False,-163.92,-13.77,True,0.34,0.31
250000,보라티알,2,True,False,5.61,9.13,False,44.92,19.4,True,6751.0,6751.0,False,14.0,17.04,False,0.54,0.74
227950,엔투텍,2,False,False,-27.03,9.23,False,7.48,6.57,True,103576.0,103576.0,False,-25.74,-25.19,True,0.15,0.11
230980,비유테크놀러지,2,False,True,-20.6,-45.45,False,83.62,66.45,False,93321.0,85141.0,True,-90.28,-102.19,False,0.18,0.3
215570,크로넥스,2,False,False,-12.98,-10.14,False,93.13,81.16,True,5078.0,5078.0,False,-22.22,-17.02,True,0.34,0.34
222810,세토피아,2,False,False,-75.56,-41.38,False,92.42,54.34,True,15132.0,15132.0,False,-16.12,-12.99,True,1.55,1.44
318020,포인트모바일,2,True,False,1.95,7.16,False,39.56,30.45,True,12662.0,12662.0,False,-1.81,5.75,False,0.94,1.19
219550,디와이디,2,False,False,-196.35,-25.03,False,66.78,48.89,False,101156.0,52286.0,True,-0.27,-11.58,True,1.24,0.37
258830,세종메디칼,2,False,False,-125.92,-17.7,True,58.41,90.88,False,55786.0,55366.0,False,-2.63,12.22,True,0.37,0.17
260870,SK시그넷,2,False,False,-100.08,-43.41,False,142.15,54.02,False,6140.0,6113.0,True,-289.74,-294.67,True,0.34,0.17
266470,바이오인프라생명과학,2,False,True,-56.36,-96.15,True,43.64,150.0,False,27866.0,14107.0,False,-1000.0,-169.23,False,0.04,0.5
199290,바이오프로테크,2,False,True,0.0,-0.73,False,103.47,100.0,True,16325.0,16325.0,False,1.51,5.57,False,0.92,1.04
276730,한울앤제주,2,False,False,-63.14,-24.9,False,74.92,54.22,False,15677.0,11667.0,True,-26.23,-47.93,True,0.55,0.44
357880,SKAI,2,False,False,-80.52,-28.41,True,62.99,70.43,False,33923.0,18062.0,False,-61.11,-51.03,True,0.64,0.4
215790,이노인스트루먼트,2,False,False,-49.07,-16.28,False,44.71,28.87,True,40283.0,40283.0,False,-66.75,-43.05,True,0.51,0.39
244460,올리패스,2,False,True,-20.15,-93.43,True,54.75,82.48,False,4703.0,3085.0,False,-1262.5,-236.84,False,0.03,0.42
127710,아시아경제,2,False,False,-20.71,-4.24,False,75.49,69.48,True,34904.0,34904.0,False,-45.13,-30.61,True,0.21,0.17
142210,유니트론텍,2,True,False,6.32,8.05,False,57.68,54.41,True,19246.0,19246.0,False,5.07,5.17,False,2.29,2.41
284620,카이노스메드,2,False,False,-114.02,-72.38,False,45.79,24.76,False,28181.0,27922.0,True,-2050.0,-5600.0,True,0.06,0.01
143210,핸즈코퍼레이션,2,False,False,-13.8,-3.47,False,80.79,71.19,True,21876.0,21876.0,False,-6.08,-2.35,True,0.86,0.75
236030,씨알푸드,2,False,False,-7.48,-4.82,False,95.92,89.76,True,2033.0,2033.0,False,-3.37,0.52,True,1.21,1.17
217620,선샤인푸드,2,False,True,-25.87,-35.9,False,120.63,98.62,False,7035.0,5775.0,False,-19.03,-11.47,True,1.23,1.03
318660,타임기술,2,False,False,-28.3,6.67,False,100.0,75.0,True,2152.0,2152.0,False,-25.0,10.34,True,0.98,0.97
212310,오건에코텍,2,False,False,-25.32,-7.64,False,67.51,52.16,False,10587.0,10102.0,True,-29.95,-75.0,True,0.87,0.19
382800,지앤비에스 에코,2,True,False,9.25,15.13,True,17.54,21.32,False,31631.0,30049.0,False,16.38,20.49,False,0.52,0.77
190510,나무가,2,True,False,9.87,11.43,False,36.88,28.45,True,15474.0,16252.0,False,4.64,6.21,False,1.7,1.78
144510,지씨셀,2,False,False,-13.09,0.02,False,20.06,18.6,True,15800.0,15800.0,False,-11.46,2.19,True,0.3,0.28
104200,NHN벅스,2,False,False,-16.67,-5.63,False,25.72,23.95,True,14828.0,14828.0,False,0.77,1.41,True,0.68,0.63
341310,이앤에치,2,False,False,-14.03,-13.18,False,49.77,44.96,True,17293.0,17293.0,False,-32.63,-21.82,True,0.43,0.43
175140,휴먼테크놀로지,2,False,True,-26.13,-29.25,False,30.32,16.6,False,21515.0,16388.0,True,-15.46,-20.78,False,0.69,0.76
243870,아이티센코어,2,False,False,-14.19,22.38,False,52.12,41.98,True,2893.0,2893.0,False,1.43,6.61,True,0.59,0.51
357780,솔브레인,2,True,False,8.5,10.24,False,18.44,11.21,True,7779.0,7779.0,False,15.69,19.45,False,0.66,0.74
348030,모비릭스,2,False,False,-18.8,-6.21,True,7.9,8.37,True,9604.0,9604.0,False,-16.61,-1.65,False,0.88,1.15
150900,파수,2,True,False,9.16,9.59,False,26.89,25.37,False,11685.0,11667.0,False,8.46,8.9,True,0.92,0.91
227610,아우딘퓨쳐스,2,False,False,-12.97,-0.5,True,59.96,60.8,False,35584.0,31652.0,False,-9.8,0.61,True,0.65,0.54
335810,프리시젼바이오,2,False,False,-14.04,-7.2,False,50.58,48.8,True,11615.0,11615.0,False,-28.27,-23.53,True,0.37,0.33
261780,차백신연구소,2,False,False,-21.4,-3.77,False,41.31,21.51,False,26825.0,26732.0,True,-1925.0,-2133.33,True,0.01,0.01
276040,스코넥,2,False,False,-33.85,-20.54,True,11.28,11.63,True,12570.0,12570.0,False,-170.45,-95.16,False,0.23,0.24
