	Code	Name	ROE	PM	EY	ROE_Rank	PM_Rank	Total_Rank
0	005860	한일사료	109.57	69.30011862396204	0.007789245181464747	2.0	12.0	14.0
0	154040	다산솔루에타	55.28	100.57803468208093	-0.0007797708721269343	10.0	5.0	15.0
0	042940	상지건설	43.07	508.43317972350223	0.42302533401104164	17.0	2.0	19.0
0	301300	바이브컴퍼니	82.83	56.58119658119658	-0.08875922324102374	3.0	21.0	24.0
0	092460	한라IMS	55.21	61.275964391691396	0.032565157452536284	11.0	15.0	26.0
0	085310	엔케이	41.19	93.34170854271356	-0.012692336787048944	22.0	7.0	29.0
0	003560	IHQ	43.12	58.7639405204461	-0.17538377800848695	16.0	17.0	33.0
0	016710	대성홀딩스	34.23	119.475	0.012507629654088994	33.0	4.0	37.0
0	092790	넥스틸	35.49	66.09903381642512	0.3934501087252977	29.0	13.0	42.0
0	243870	굿센	52.55	47.35799207397623	0.040767376314777864	12.0	32.0	44.0
0	298690	에어부산	66.45	38.08102345415778	0.12031132173204936	4.0	56.0	60.0
0	202960	판도라티비	34.84	45.25	0.4346535493172759	30.0	35.0	65.0
0	019540	일지테크	29.93	56.76959619952494	0.07780323403867752	51.0	20.0	71.0
0	114920	대주이엔티	27.53	83.26750448833035	0.17046383208710902	64.0	8.0	72.0
0	053060	세동	29.75	51.57992565055763	0.13907448710322545	52.0	24.0	76.0
0	019180	티에이치엔	28.65	47.56024096385542	0.12844200739063058	55.0	30.0	85.0
0	208140	정다운	30.34	39.64285714285714	0.23481002163925205	49.0	48.0	97.0
0	038010	제일테크노스	26.24	42.10834553440703	0.26105141703324436	74.0	43.0	117.0
0	078150	HB테크놀러지	30.65	33.07543520309478	-0.07719961437919319	45.0	74.0	119.0
0	208350	지란지교시큐리티	24.96	43.47967479674797	0.03940461811178543	86.0	40.0	126.0
0	043590	웰킵스하이텍	23.99	43.83916990920882	0.02801044341372237	94.0	38.0	132.0
0	053980	오상자이엘	28.45	32.438709677419354	0.06166849999938821	57.0	76.0	133.0
0	008260	NI스틸	23.77	42.56969696969697	0.22269470037010788	96.0	42.0	138.0
0	035610	솔본	26.51	35.150753768844226	0.22708271266438862	72.0	67.0	139.0
0	272450	진에어	112.52	25.64	0.14244390587131578	1.0	142.0	143.0
0	038110	에코플라스틱	23.5	39.05073649754501	0.0826794259597147	101.0	53.0	154.0
0	046310	백금T&A	24.22	33.69072164948454	0.234516188645645	91.0	70.0	161.0
0	306200	세아제강	20.68	56.95295124037639	0.27090222707564376	143.0	19.0	162.0
0	090410	덕신이피씨	23.52	36.75333801827126	0.23068781399684662	100.0	63.0	163.0
0	017250	인터엠	23.43	36.95652173913043	0.18793849051632794	103.0	60.0	163.0
0	001450	현대해상	21.01	46.19480519480519	0.019346404715397746	136.0	33.0	169.0
0	005440	현대지에프홀딩스	19.36	99.52434881087203	0.07658849993945521	163.0	6.0	169.0
0	206950	볼빅	57.28	23.761904761904763	0.03233018167945595	9.0	166.0	175.0
0	094840	슈프리마에이치큐	19.45	59.00497512437811	-0.034639294610536296	161.0	16.0	177.0
0	007340	DN오토모티브	27.29	28.640624999999996	0.11881502845358267	65.0	115.0	180.0
0	007860	서연	19.08	63.77333333333334	0.1492736780941313	172.0	14.0	186.0
0	378850	화승알앤에이	23.6	30.984204131227216	0.08217897075800874	99.0	88.0	187.0
0	018310	삼목에스폼	23.35	31.59922178988327	0.23170708937806905	106.0	83.0	189.0
0	006920	모헨즈	28.25	26.608084358523726	0.2319456212117146	59.0	132.0	191.0
0	000400	롯데손해보험	19.72	43.48993288590604	0.02836772627017579	153.0	39.0	192.0
0	011760	현대코퍼레이션	19.27	50.37837837837837	0.07509617110430204	165.0	27.0	192.0
0	211050	인카금융서비스	59.54	22.46492985971944	0.12256740516979804	7.0	189.0	196.0
0	297890	HB솔루션	40.57	23.31896551724138	0.019171805086347554	24.0	176.0	200.0
0	200880	서연이화	19.68	40.81818181818182	0.10696280796259724	154.0	46.0	200.0
0	094970	제이엠티	19.94	38.184397163120565	0.1295555631421426	149.0	54.0	203.0
0	013310	아진산업	19.21	44.57627118644068	0.10330214097073108	167.0	37.0	204.0
0	092200	디아이씨	31.14	23.83838383838384	0.05484651453590642	43.0	163.0	206.0
0	089850	유비벨록스	22.58	29.602272727272727	0.16882479300837494	116.0	104.0	220.0
0	038680	에스넷	24.26	26.31578947368421	0.05779928274279042	90.0	135.0	225.0
0	083310	엘오티베큠	22.87	28.276836158192094	0.2332181818560419	111.0	117.0	228.0
0	002780	진흥기업	18.4	36.961722488038276	0.1457509816793779	184.0	59.0	243.0
0	111870	KH 미래물산	17.31	48.95622895622896	-0.14656459183902004	219.0	28.0	247.0
0	035890	서희건설	17.85	39.549839228295816	0.2433740196676923	199.0	50.0	249.0
0	066360	체리부로	18.33	36.059479553903344	0.1112893719540099	187.0	64.0	251.0
0	053270	구영테크	19.63	29.373650107991363	0.11142953916392878	155.0	109.0	264.0
0	000540	흥국화재	15.99	137.8409090909091	0.03857638072680278	266.0	3.0	269.0
0	244880	나눔테크	19.18	29.677419354838708	0.3238971302714258	169.0	102.0	271.0
0	000270	기아	21.0	26.57429718875502	0.1820540958519997	138.0	133.0	271.0
0	003030	세아제강지주	17.18	39.5392609699769	0.22309946740052006	223.0	51.0	274.0
0	073240	금호타이어	21.14	24.302325581395348	0.17723920986892017	130.0	153.0	283.0
0	002900	TYM	16.8	41.90625	0.15362581010002346	239.0	44.0	283.0
0	018500	동원금속	18.63	29.266467065868262	0.08676321865585157	179.0	110.0	289.0
0	299900	위지윅스튜디오	25.3	21.408045977011493	-0.0793277979672451	84.0	214.0	298.0
0	078590	휴림에이텍	21.0	23.950233281493002	0.2586620811627723	138.0	160.0	298.0
0	263920	휴엠앤씨	29.14	20.368574199806012	0.11832745619757924	54.0	250.0	304.0
0	041190	우리기술투자	26.51	20.595744680851062	0.23300529901589706	72.0	238.0	310.0
0	950170	JTC	39.8	18.84526558891455	0.10599652634240816	25.0	287.0	312.0
0	054930	유신	16.98	30.376417233560087	0.11355879615265281	228.0	92.0	320.0
0	017370	우신시스템	22.8	21.277602523659304	0.0640827488588383	112.0	217.0	329.0
0	285490	노바텍	21.01	21.904761904761905	0.18197513537244056	136.0	204.0	340.0
0	402340	SK스퀘어	17.56	26.45420792079208	0.20591497502674608	207.0	134.0	341.0
0	052790	액토즈소프트	15.0	46.144393241167435	0.2387860522588907	308.0	34.0	342.0
0	003960	사조대림	17.72	25.33061224489796	0.1442256270388791	201.0	143.0	344.0
0	024800	유성티엔에스	14.47	76.02015113350126	0.009448894573823809	335.0	9.0	344.0
0	010100	한국무브넥스	15.26	40.23376623376623	0.09560930779989762	299.0	47.0	346.0
0	332570	와이팜	26.65	19.123809523809523	0.04455975053502161	69.0	280.0	349.0
0	009180	한솔로지스틱스	16.82	28.903225806451616	0.14882013360992377	236.0	114.0	350.0
0	066700	테라젠이텍스	18.77	23.024251069900142	0.06176081028479347	174.0	179.0	353.0
0	035150	백산	25.93	19.433828733191792	0.17204301075268819	79.0	274.0	353.0
0	005850	에스엘	18.09	23.80380673499268	0.1707023056941595	193.0	165.0	358.0
0	039310	세중	14.49	47.4375	0.02414720133936477	332.0	31.0	363.0
0	017800	현대엘리베이	26.15	18.657375145180026	0.022725955842422294	75.0	290.0	365.0
0	009900	명신산업	22.73	20.320062451209992	0.15645637584838604	115.0	253.0	368.0
0	298540	더네이쳐홀딩스	16.06	29.563636363636363	0.1575280787922534	264.0	105.0	369.0
0	079960	동양이엔피	15.53	30.407124681933844	0.17293453824467422	284.0	91.0	375.0
0	108230	톱텍	16.55	27.318840579710148	0.11983598933883463	248.0	127.0	375.0
0	210980	SK디앤디	14.13	48.75286041189931	0.10399026598678297	348.0	29.0	377.0
0	005880	대한해운	14.31	41.40992167101828	0.10454455972270597	341.0	45.0	386.0
0	126700	하이비젼시스템	21.59	19.733023795705165	0.17431557825892094	123.0	267.0	390.0
0	011560	세보엠이씨	15.32	30.168598524762906	0.1263739384673194	295.0	95.0	390.0
0	123410	코리아에프티	18.32	21.777003484320556	0.1015957421049749	188.0	208.0	396.0
0	038460	바이오스마트	17.18	23.26417704011065	0.04931913830871148	223.0	177.0	400.0
0	010690	화신	16.41	24.56026058631922	0.09313391652605887	253.0	149.0	402.0
0	005990	매일홀딩스	13.77	43.42925659472422	0.12422395542010274	363.0	41.0	404.0
0	025980	아난티	17.47	22.14792299898683	0.20873168984802115	210.0	196.0	406.0
0	265520	AP시스템	20.3	20.066394279877425	0.12264454592500751	146.0	260.0	406.0
0	054040	한국컴퓨터	16.12	25.280898876404496	0.21791052374153466	263.0	144.0	407.0
0	056730	CNT85	18.08	21.142162818955043	0.015200602862665358	194.0	223.0	417.0
0	142760	모아라이프플러스	29.3	16.08527131782946	-0.11025896013078408	53.0	366.0	419.0
0	002630	오리엔트바이오	16.45	23.695652173913043	-0.08393744981239977	252.0	168.0	420.0
0	043260	성호전자	19.22	20.219914477703117	0.11333602466279415	166.0	255.0	421.0
0	090460	비에이치	17.57	21.197391819798458	0.12798940430175462	206.0	220.0	426.0
0	020180	대신정보통신	20.86	18.853362734288865	0.10261779989932493	142.0	286.0	428.0
0	101160	월덱스	25.3	16.809278350515463	0.16778288894170942	84.0	344.0	428.0
0	009970	영원무역홀딩스	14.6	29.13163972286374	0.28888732842648623	324.0	112.0	436.0
0	194370	제이에스코퍼레이션	16.16	23.420310296191822	0.1276781091382749	262.0	175.0	437.0
0	045100	한양이엔지	15.39	24.930394431554525	0.14285234674007924	292.0	146.0	438.0
0	036630	세종텔레콤	13.95	30.902111324376197	-0.036634365398251004	353.0	89.0	442.0
0	005610	SPC삼립	18.72	19.476190476190478	0.0825225326769102	175.0	272.0	447.0
0	082210	옵트론텍	27.87	15.56989247311828	0.03324095912775723	60.0	388.0	448.0
0	259630	엠플러스	30.64	15.210084033613445	0.06432681769957503	46.0	405.0	451.0
0	088910	동우팜투테이블	12.8	50.39408866995074	0.19002339359086218	426.0	26.0	452.0
0	015750	성우하이텍	13.63	31.65424739195231	0.0888973542041834	371.0	82.0	453.0
0	263770	유에스티	15.82	22.764976958525345	0.19879033963541007	269.0	185.0	454.0
0	005390	신성통상	16.24	21.78343949044586	0.1289527047851003	258.0	207.0	465.0
0	051360	토비스	22.8	16.43947655398037	0.09796929570428478	112.0	356.0	468.0
0	005830	DB손해보험	15.63	22.28312159709619	0.050341027774191076	276.0	192.0	468.0
0	033920	무학	12.83	39.24786324786324	0.06213443283152747	420.0	52.0	472.0
0	039490	키움증권	15.77	21.91908396946565	0.02128486093016333	270.0	203.0	473.0
0	383220	F&F	27.2	15.055389221556887	0.1527231084473245	66.0	408.0	474.0
0	016380	KG스틸	13.09	35.00747384155456	0.18362395601410433	410.0	68.0	478.0
0	418470	밀리의서재	44.55	13.660477453580903	0.07257955556746605	14.0	466.0	480.0
0	003650	미창석유	13.89	27.58106747230614	0.2227564251306374	357.0	123.0	480.0
0	066620	국보디자인	15.51	22.145432692307693	0.1306978620411456	286.0	197.0	483.0
0	014200	광림	11.72	604.6719681908548	0.20138590682834548	483.0	1.0	484.0
0	007280	한국특강	13.2	31.521739130434785	0.12023737959993135	401.0	84.0	485.0
0	001120	LX인터내셔널	13.61	29.099315068493155	0.0807016300449593	373.0	113.0	486.0
0	004710	한솔테크닉스	13.25	30.21324354657688	0.10585560062175553	397.0	94.0	491.0
0	051500	CJ프레시웨이	15.68	21.26448893572181	0.07855771749755991	274.0	218.0	492.0
0	382800	지앤비에스 에코	21.5	16.043656207366986	0.15297219329148387	124.0	370.0	494.0
0	264450	유비쿼스	16.81	19.976284584980235	0.17724872090599766	237.0	262.0	499.0
0	024880	케이피에프	12.96	31.198102016607354	0.09635565088448793	418.0	86.0	504.0
0	142210	유니트론텍	18.64	17.19858156028369	0.13196813084951942	177.0	329.0	506.0
0	023760	한국캐피탈	12.39	36.77758318739055	0.02479903036455804	444.0	62.0	506.0
0	290270	휴네시온	17.44	18.496042216358838	0.11804797871720528	212.0	294.0	506.0
0	028050	삼성E&A	19.21	16.879464285714285	0.10906050894904176	167.0	340.0	507.0
0	192080	더블유게임즈	19.12	16.8990099009901	0.22001656515114848	170.0	339.0	509.0
0	128660	피제이메탈	21.25	15.744089012517385	0.044193430668627826	128.0	381.0	509.0
0	284740	쿠쿠홈시스	14.85	22.030905077262695	0.1945493815404055	312.0	201.0	513.0
0	282720	금양그린파워	23.15	15.075960679177838	0.02955099921132743	107.0	407.0	514.0
0	350520	이지스레지던스리츠	12.83	29.725	0.1902534731167879	420.0	101.0	521.0
0	214180	헥토이노베이션	17.48	17.835463258785943	0.08915878663828243	209.0	316.0	525.0
0	183190	아세아시멘트	12.32	31.956323930846224	0.13394381638718938	446.0	80.0	526.0
0	058630	엠게임	21.13	15.392022008253095	0.12786274480613127	131.0	396.0	527.0
0	267790	배럴	19.47	16.04626708727655	0.13840899189485087	159.0	369.0	528.0
0	046440	KG모빌리언스	13.4	24.83977900552486	0.09821789580658694	382.0	147.0	529.0
0	246690	TS인베스트먼트	13.55	24.19047619047619	0.341681022844841	376.0	154.0	530.0
0	105630	한세실업	16.74	18.668810289389068	0.14691626274444258	241.0	289.0	530.0
0	091580	상신이디피	19.46	15.966804979253112	0.1003597665007075	160.0	371.0	531.0
0	016450	한세예스24홀딩스	12.3	31.32075471698113	0.14063310845874416	448.0	85.0	533.0
0	234080	JW생명과학	17.61	17.055103884372176	0.14365515579850566	205.0	332.0	537.0
0	203650	드림시큐리티	23.47	14.50980392156863	0.07415583271477422	102.0	436.0	538.0
0	089590	제주항공	26.81	13.508571428571429	0.0653778368495869	68.0	471.0	539.0
0	114810	한솔아이원스	22.58	14.6875	0.08889165594432685	116.0	425.0	541.0
0	111380	동인기연	16.91	18.05955334987593	0.1342346314681535	232.0	309.0	541.0
0	067280	멀티캠퍼스	17.37	17.372549019607845	0.13765250223557227	214.0	327.0	541.0
0	215360	우리산업	19.49	15.637096774193548	0.06411523478060704	158.0	385.0	543.0
0	091810	티웨이항공	43.01	12.40625	0.07449660148288385	18.0	527.0	545.0
0	121890	에스디시스템	24.65	13.802256138022562	0.06486008835760117	87.0	460.0	547.0
0	051370	인터플렉스	17.94	16.666666666666664	0.11525432993257936	198.0	350.0	548.0
0	007370	진양제약	15.15	20.446601941747574	0.10558369509285274	304.0	245.0	549.0
0	015230	대창단조	13.47	23.47826086956522	0.24107112055260152	380.0	172.0	552.0
0	200230	텔콘RF제약	14.75	20.689655172413794	0.010967666223207363	317.0	236.0	553.0
0	002380	KCC	12.64	26.996830985915494	0.0494723146881035	430.0	131.0	561.0
0	227840	현대코퍼레이션홀딩스	11.96	30.122180451127818	0.15076433486645344	470.0	97.0	567.0
0	277880	티에스아이	23.73	13.41991341991342	0.050618526252053264	97.0	475.0	572.0
0	010240	흥국	13.77	21.747967479674795	0.20405748945229418	363.0	211.0	574.0
0	007210	벽산	13.1	23.70731707317073	0.11303635370516478	409.0	167.0	576.0
0	048430	유라테크	13.68	21.693198263386396	0.05708674902381659	368.0	212.0	580.0
0	020560	아시아나항공	16.61	17.01111111111111	0.04957610391803972	246.0	335.0	581.0
0	300720	한일시멘트	13.19	23.190717911530097	0.14681346257477149	403.0	178.0	581.0
0	000660	SK하이닉스	26.59	12.615168539325843	0.13059731361237586	71.0	511.0	582.0
0	004490	세방전지	14.96	19.23974358974359	0.14818976279650437	309.0	276.0	585.0
0	161390	한국타이어앤테크놀로지	12.25	26.049479166666668	0.20397783919534573	451.0	137.0	588.0
0	194480	데브시스터즈	34.71	11.933418693982075	0.1205573434426018	31.0	559.0	590.0
0	035600	KG이니시스	12.63	23.894736842105264	0.08495877287438099	431.0	161.0	592.0
0	071200	인피니트헬스케어	15.36	18.360655737704917	0.04365138737656065	294.0	299.0	593.0
0	005380	현대차	13.99	20.414227642276423	0.06419484479930201	351.0	247.0	598.0
0	060560	홈센타홀딩스	15.46	17.94616151545364	0.14252224379122666	289.0	312.0	601.0
0	003310	대주산업	13.94	20.383522727272727	0.1169645079251505	355.0	248.0	603.0
0	215200	메가스터디교육	16.64	16.30888888888889	0.11492597203502311	244.0	360.0	604.0
0	353810	이지바이오	27.57	12.165775401069519	0.0894182293732112	63.0	542.0	605.0
0	001390	KG케미칼	11.06	32.354312354312356	0.10048968834008634	531.0	77.0	608.0
0	241520	DSC인베스트먼트	14.82	18.58407079646018	0.17754587468355618	315.0	293.0	608.0
0	069510	에스텍	14.67	18.37962962962963	0.10966085374986628	321.0	298.0	619.0
0	014940	오리엔탈정공	22.26	12.803347280334728	0.09742440013273193	118.0	502.0	620.0
0	236200	슈프리마	14.83	18.07554671968191	0.12590792228775735	313.0	308.0	621.0
0	021820	세원정공	10.06	72.92490118577075	0.1437125748502994	612.0	11.0	623.0
0	234070	에이원알폼	10.04	73.36152219873149	0.050065535786344324	613.0	10.0	623.0
0	290550	디케이티	18.12	14.493062966915687	0.09370894721268432	190.0	437.0	627.0
0	011200	HMM	12.52	22.420867526377492	0.21805772342725013	437.0	190.0	627.0
0	138040	메리츠금융지주	24.04	12.297979797979798	0.02896958254453565	93.0	536.0	629.0
0	111110	호전실업	12.11	23.57409713574097	0.1515954841648799	458.0	171.0	629.0
0	008420	문배철강	10.55	36.93877551020408	-0.038797372733206444	569.0	61.0	630.0
0	049770	동원F&B	12.99	21.540372670807454	0.1021364108245517	417.0	213.0	630.0
0	093520	매커스	20.67	13.055265901981231	0.07805958767329117	144.0	490.0	634.0
0	036530	SNT홀딩스	10.67	32.33986928104575	0.20293041977507298	559.0	78.0	637.0
0	005430	한국공항	11.77	23.979629629629628	0.17809030765541464	481.0	158.0	639.0
0	009780	엠에스씨	13.03	20.979999999999997	0.1557161629434954	415.0	229.0	644.0
0	036190	금화피에스시	12.03	22.784172661870503	0.16483516483516483	464.0	183.0	647.0
0	145270	케이탑리츠	11.85	23.426911907066795	0.18345009365037795	474.0	174.0	648.0
0	950190	고스트스튜디오	16.81	14.995383194829179	0.28116507638504606	237.0	413.0	650.0
0	241790	티이엠씨씨엔에스	13.08	20.537974683544306	0.09417998829618911	411.0	241.0	652.0
0	290650	엘앤씨바이오	39.5	10.961439588688945	0.014386520017581448	26.0	627.0	653.0
0	243070	휴온스	16.61	15.019607843137257	0.10429490128301354	246.0	410.0	656.0
0	017940	E1	10.35	33.61154855643045	0.030058229028127846	586.0	71.0	657.0
0	175330	JB금융지주	12.57	21.08211330362826	0.013765949605337445	434.0	225.0	659.0
0	052400	코나아이	18.18	13.506944444444443	0.06786145791381394	189.0	472.0	661.0
0	099440	스맥	18.37	13.376413570274636	0.10734216243762537	185.0	477.0	662.0
0	001250	GS글로벌	13.35	19.159001314060447	0.07431760854895038	387.0	277.0	664.0
0	057050	현대홈쇼핑	10.1	37.235230934479056	0.09924762115512281	607.0	57.0	664.0
0	023600	삼보판지	10.17	35.28281750266809	0.22784672338495043	599.0	65.0	664.0
0	170790	파이오링크	13.81	18.077373974208673	0.132975422595893	361.0	307.0	668.0
0	137950	제이씨케미칼	13.3	19.040816326530614	0.13604972259335202	392.0	282.0	674.0
0	065710	서호전기	17.04	14.16	0.1114564355374558	227.0	447.0	674.0
0	173130	오파스넷	25.71	11.361702127659575	0.08465644299023488	81.0	595.0	676.0
0	215000	골프존	15.62	15.280453257790368	0.1548902673540702	277.0	400.0	677.0
0	000240	한국앤컴퍼니	10.72	27.630522088353416	0.2022435304024737	556.0	122.0	678.0
0	101140	인바이오젠	14.9	16.0813704496788	-0.06782556489943875	311.0	368.0	679.0
0	100790	미래에셋벤처투자	13.79	17.713139418254762	0.06155740259079032	362.0	319.0	681.0
0	365330	에스와이스틸텍	31.57	10.793650793650794	0.10156666582027779	41.0	642.0	683.0
0	124560	태웅로직스	12.46	20.451612903225808	0.11764986550332739	440.0	244.0	684.0
0	085670	뉴프렉스	22.12	11.847133757961783	0.06505833489248998	119.0	568.0	687.0
0	001230	동국홀딩스	9.45	52.97429620563035	0.09494380779961012	665.0	23.0	688.0
0	014580	태경비케이	12.81	19.573033707865168	0.20665378816749883	423.0	268.0	691.0
0	001380	SG글로벌	15.39	15.246179966044144	0.03949282122234111	292.0	403.0	695.0
0	053700	삼보모터스	10.23	29.42760942760943	0.06382066018490354	593.0	106.0	699.0
0	130580	나이스디앤비	13.86	16.842105263157894	0.1636328634681611	358.0	342.0	700.0
0	245450	씨앤에스링크	15.62	14.72480343102216	0.06968301197850976	277.0	423.0	700.0
0	445180	퓨릿	19.82	12.060518731988473	0.10332841823727207	151.0	550.0	701.0
0	009240	한샘	34.29	10.436893203883495	0.024121866207222696	32.0	675.0	707.0
0	005180	빙그레	14.47	15.899361022364216	0.15559405436530946	335.0	376.0	711.0
0	016360	삼성증권	11.85	20.54320987654321	0.01856395256656645	474.0	240.0	714.0
0	014280	금강공업	10.09	29.426605504587155	0.0886847760091542	608.0	107.0	715.0
0	021240	코웨이	19.88	11.853435114503817	0.11391389983117614	150.0	566.0	716.0
0	011070	LG이노텍	14.68	15.380882352941178	0.09257979994202127	320.0	397.0	717.0
0	010060	OCI홀딩스	10.11	29.151824817518246	0.09988010219936035	606.0	111.0	717.0
0	004980	성신양회	10.17	28.142144638403987	0.11129287368524046	599.0	120.0	719.0
0	092230	KPX홀딩스	9.54	35.251773049645394	0.09578347661799383	656.0	66.0	722.0
0	071050	한국금융지주	11.1	22.221448467966574	0.011940760831003242	528.0	195.0	723.0
0	352090	스톰테크	16.64	13.333333333333334	0.10840939055113019	244.0	479.0	723.0
0	264900	크라운제과	11.81	20.369515011547342	0.11855174516517596	476.0	249.0	725.0
0	123700	SJM	9.59	33.0791788856305	0.13453867757653035	652.0	73.0	725.0
0	453340	현대그린푸드	12.05	19.957734573119186	0.15439284214902224	462.0	264.0	726.0
0	098120	마이크로컨텍솔	14.22	15.586690017513135	0.14462381489089793	344.0	387.0	731.0
0	086280	현대글로비스	15.11	14.609841827768014	0.10705128612965001	305.0	431.0	736.0
0	084870	TBH글로벌	10.93	22.22986923606332	0.11807748157651253	543.0	194.0	737.0
0	272110	케이엔제이	23.03	10.931315483119906	0.08245178631795058	108.0	630.0	738.0
0	005090	SGC에너지	11.33	20.570928196147108	0.0749839294286464	507.0	239.0	746.0
0	050890	쏠리드	14.45	15.0	0.07838262271005857	337.0	412.0	749.0
0	003490	대한항공	13.22	16.63425925925926	0.0748798158697593	400.0	351.0	751.0
0	101000	KS인더스트리	27.62	10.247167868177137	0.19829424019996209	62.0	692.0	754.0
0	065510	휴비츠	14.83	14.320594479830149	0.0864350417088365	313.0	441.0	754.0
0	067900	와이엔텍	10.72	22.09267563527653	0.1476338680073418	556.0	199.0	755.0
0	043150	바텍	13.52	15.820773930753566	0.11980207156678543	378.0	378.0	756.0
0	183300	코미코	26.0	10.38448275862069	0.14707500933381384	77.0	679.0	756.0
0	145720	덴티움	19.57	11.329177057356608	0.11217604986166904	156.0	600.0	756.0
0	383800	LX홀딩스	9.51	30.028129395218002	0.3272747840511596	659.0	99.0	758.0
0	088350	한화생명	8.74	44.73594548551959	0.008091355890786554	729.0	36.0	765.0
0	080470	성창오토텍	11.96	18.478527607361965	0.031310257927795494	470.0	296.0	766.0
0	033290	코웰패션	10.62	21.80616740088106	0.05380261559538881	562.0	206.0	768.0
0	023910	대한약품	12.01	18.18809980806142	0.17935871743486975	467.0	304.0	771.0
0	272290	이녹스첨단소재	15.5	13.08984375	0.11011930885214737	287.0	487.0	774.0
0	131090	시큐브	13.36	15.348837209302326	0.11987213638785296	385.0	398.0	783.0
0	227950	엔투텍	10.34	21.940928270042196	-0.040776886390272056	587.0	202.0	789.0
0	025540	한국단자	12.42	16.71388101983003	0.12242671031445035	442.0	348.0	790.0
0	192400	쿠쿠홀딩스	12.72	16.11894273127753	0.08890646485515125	428.0	365.0	793.0
0	042500	링네트	14.25	14.052356020942408	0.11713199086657912	342.0	452.0	794.0
0	195870	해성디에스	13.76	14.624584717607975	0.13902633679169993	365.0	429.0	794.0
0	155650	와이엠씨	12.42	16.556603773584904	0.1329185824889358	442.0	353.0	795.0
0	134380	미원화학	15.74	12.46105527638191	0.12905539741806277	271.0	524.0	795.0
0	070960	모나용평	10.42	21.228915662650603	0.11730059945419567	577.0	219.0	796.0
0	002810	삼영무역	10.38	21.380126182965302	0.04986062794938659	582.0	215.0	797.0
0	114840	아이패밀리에스씨	40.64	8.947368421052632	0.10322754874199375	23.0	774.0	797.0
0	023590	다우기술	9.35	27.227027027027027	0.013166791426079252	670.0	129.0	799.0
0	036640	HRS	12.15	16.817325800376647	0.17494001061897008	456.0	343.0	799.0
0	060250	NHN KCP	15.65	12.423025435073628	0.08008319320660538	275.0	526.0	801.0
0	012280	영화금속	11.57	17.961783439490446	0.05994321655618887	496.0	311.0	807.0
0	067160	SOOP	30.56	9.131958762886597	0.08789024643804866	47.0	760.0	807.0
0	001060	JW중외제약	23.73	9.91304347826087	0.09467757612402194	97.0	710.0	807.0
0	319660	피에스케이	17.64	11.291304347826086	0.1184632493493096	204.0	604.0	808.0
0	002960	한국쉘석유	31.27	9.056062992125984	0.09039427289240304	42.0	767.0	809.0
0	006090	사조오양	9.51	24.338983050847457	0.10080797904430944	659.0	151.0	810.0
0	297570	알로이스	13.61	14.431934493346981	0.0895372272573725	373.0	438.0	811.0
0	230360	에코마케팅	16.38	11.98207171314741	0.12787269631305861	257.0	554.0	811.0
0	210540	디와이파워	10.9	19.777601270849882	0.17594132729943443	546.0	266.0	812.0
0	021080	에이티넘인베스트	11.66	17.56302521008403	0.18283692126216455	489.0	323.0	812.0
0	058730	다스코	9.8	22.772585669781932	0.10313324765175907	632.0	184.0	816.0
0	307280	원바이오젠	18.61	10.84598698481562	0.12301977792435036	180.0	638.0	818.0
0	190510	나무가	17.32	11.328125	0.08790762805856585	218.0	601.0	819.0
0	122310	제노레이	13.62	14.11184210526316	0.11648189725714253	372.0	448.0	820.0
0	064820	케이프	12.11	16.19341563786008	0.019324275156336685	458.0	363.0	821.0
0	033270	유나이티드제약	13.47	14.283653846153847	0.13095362812979172	380.0	443.0	823.0
0	001130	대한제분	8.5	34.566906474820144	0.0866190183177924	756.0	69.0	825.0
0	065680	우주일렉트로	10.99	18.646616541353385	0.11222317325740179	534.0	291.0	825.0
0	335870	윙스풋	12.02	16.207455429497568	0.12351643636306596	465.0	362.0	827.0
0	118990	모트렉스	16.88	11.402439024390244	0.08887169960242944	233.0	594.0	827.0
0	016090	대현	9.25	25.167464114832537	0.18578382194478504	682.0	145.0	827.0
0	100250	진양홀딩스	10.42	20.346456692913385	0.00956632762007193	577.0	252.0	829.0
0	316140	우리금융지주	9.2	25.6403785488959	0.008337028679189179	689.0	141.0	830.0
0	104830	원익머트리얼즈	11.37	17.54004106776181	0.1830539943907026	505.0	325.0	830.0
0	039130	하나투어	41.65	8.495029821073558	0.044125264452708694	20.0	810.0	830.0
0	002310	아세아제지	9.8	22.073170731707318	0.1681961120585476	632.0	200.0	832.0
0	417790	트루엔	15.59	11.98237885462555	0.10879938919641154	280.0	553.0	833.0
0	019770	서연탑메탈	10.59	19.543010752688172	0.0729865239374643	565.0	269.0	834.0
0	083450	GST	16.97	11.217798594847775	0.11805705094486753	229.0	606.0	835.0
0	008110	대동전자	11.5	16.961436170212764	0.027455656313456187	499.0	337.0	836.0
0	092730	네오팜	15.31	12.208588957055214	0.1243216350257979	296.0	540.0	836.0
0	111770	영원무역	10.58	19.480769230769234	0.11992791589338513	566.0	271.0	837.0
0	225590	패션플랫폼	9.06	26.039387308533918	0.17552901084981656	700.0	138.0	838.0
0	037460	삼지전자	9.62	22.364475201845444	0.1300263292522724	648.0	191.0	839.0
0	339950	아이비김영	18.06	10.757409440175632	0.11658692150022945	195.0	647.0	842.0
0	030190	NICE평가정보	17.7	10.794392523364486	0.11174527563565716	202.0	641.0	843.0
